window,flow_count,flow_duration_mean,fwd_packets_mean,bwd_packets_mean,fwd_bytes_sum,bwd_bytes_sum,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_mean,bwd_iat_mean,syn_count,ack_count,rst_count,fin_count,psh_fwd_count,psh_bwd_count,urg_fwd_count,urg_bwd_count,packet_length_mean,packet_length_std,packets_per_second,bytes_per_second,down_up_ratio,active_mean,active_std,idle_mean,idle_std,infiltration_label,packet_count,unique_src_ips,unique_dst_ips,unique_src_ports,unique_dst_ports,ttl_mean,ttl_std,tcp_window_mean,tcp_window_std,payload_mean,payload_sum,payload_max,fragmented_packets,window_start_sec
641,2060,12438986.085436894,5.053398058252427,5.575728155339806,609691,7740004,778494.6114045571,1215534.93333022,97210571,0,1163505.9693634363,920153.0731932329,113,372,502,16,113,0,0,0,88.33364623333655,110.9092762912053,,,0.6966019417475728,193413.5647728017,47702.693174178945,4241514.87215235,124762.65516550603,1,,,,,,,,,,,,,,38460
642,1248,10694815.551282052,4.596955128205129,4.118589743589744,413714,2014386,623996.3369846304,1066895.9219421952,59724162,0,909100.1229214728,648156.7077592748,31,278,309,11,31,0,0,0,100.7637437204129,135.66685449456853,28265.363624965892,140555.8825817931,0.686698717948718,343027.5688204562,107107.10714416856,4090471.683880881,160846.62047132285,1,,,,,,,,,,,,,,38520
643,927,16938787.566343043,6.165048543689321,6.699029126213592,600532,4463687,1880155.4785822153,1516248.590189579,59936374,0,2295890.1476659053,1185407.1155012627,57,240,244,12,57,0,0,0,107.78162146346462,136.9895847723862,,312699.48588072427,0.6192017259978425,382556.4315669348,21621.29489275445,5485891.960399562,60192.05269533788,1,,,,,,,,,,,,,,38580
644,1854,13925457.594929881,5.28101402373247,4.992448759439051,640448,4279214,753136.7750740066,1199502.5612038455,59000000,0,1127170.9974097947,866726.263881259,144,442,523,13,144,0,0,0,100.15618983586003,140.93006974046094,,,0.6208198489751888,140190.3163234545,110178.05791782802,4145705.673553015,206635.0961390607,1,,,,,,,,,,,,,,38640
645,1166,14257164.086620927,4.973413379073756,4.243567753001715,425516,1543159,827097.710547928,1350725.6443909784,59936884,0,1242416.5369057907,1137266.0991389684,94,337,301,8,94,0,0,0,88.95850380261732,128.88654611701165,,,0.6200686106346484,215211.44172907068,192702.95079962534,4507637.208458412,370536.0983004948,1,,,,,,,,,,,,,,38700
646,906,8328537.996688741,3.642384105960265,2.6114790286975715,225716,553412,1378511.5942243212,888926.0105389769,59100000,0,1583942.218270134,595394.078860278,54,303,160,1,54,0,0,0,67.8524262887011,89.74560555424779,,168951.72373394194,0.6048565121412803,150629.2556363067,112265.56032321403,3236754.8009475837,170752.8155100829,1,,,,,,,,,,,,,,38760
647,1022,10623675.396281801,3.977495107632094,3.163405088062622,271741,1137603,751231.9176924811,1251608.7651310433,59936358,0,1119409.9647721068,1047397.0865712494,92,320,192,4,92,0,0,0,76.11400967253289,99.8650224549951,,,0.5909980430528375,273930.5644702571,105563.07103495138,4055051.2548268395,213240.14266062906,1,,,,,,,,,,,,,,38820
648,421,11748135.465558195,5.285035629453682,3.7577197149643706,161240,474405,1616697.7245412853,1020354.4429675924,58866660,0,1810551.5829016273,810901.579797609,45,168,100,6,45,0,0,0,84.75419114940355,125.1840914188,,,0.4655581947743468,739443.5488966693,91757.06131587276,4312869.838294722,234755.1341536623,1,,,,,,,,,,,,,,38880
649,1408,14448917.488636363,4.7336647727272725,4.729403409090909,475433,3349586,1071511.181548817,1280048.0144397644,59936423,0,1452899.4743600835,1002243.2706334968,76,252,326,5,76,0,0,0,92.50284096435526,118.26544499971946,,,0.6867897727272727,237590.239387086,82407.67554353735,4697428.675009369,153418.0604973831,1,,,,,,,,,,,,,,38940
650,838,14582654.386634845,5.190930787589499,4.898568019093079,302245,1831108,1323761.060911885,988535.3689454134,90000000,0,1656319.7369893237,790740.0866598705,59,245,179,8,59,0,0,0,89.09459567200179,119.43277828675978,,302588.74134901934,0.5930787589498807,328759.09521534655,250727.81386854209,3790880.3398106415,170591.38120194944,1,,,,,,,,,,,,,,39000
651,1174,12300919.25298126,4.120954003407155,3.721465076660988,353081,1634695,1088956.093613617,1376416.645944311,59937787,0,1489827.8921383114,1010076.548576978,47,219,256,2,47,0,0,0,85.17754553312854,103.7329206522252,,,0.6890971039182283,213636.29236997344,158541.5514632414,5038873.382426415,307359.18195241655,1,,,,,,,,,,,,,,39060
652,1212,13818879.348184818,5.025577557755776,4.313531353135313,622391,2132982,1092659.1688952153,1131592.0702145079,89804533,0,1421015.242937411,811556.3053750892,121,357,233,11,121,0,0,0,83.35049810442236,105.31622202711675,,,0.6039603960396039,409388.87121736555,182957.87561320062,4099016.6696392316,364355.3011532164,1,,,,,,,,,,,,,,39120
653,895,13974082.231284916,5.211173184357542,4.96536312849162,354526,2198184,941993.7038019352,1580960.6387509436,87800000,0,1288710.4622543862,1417538.6418167665,79,257,183,14,79,0,0,0,86.82490392340101,117.4478417570848,,,0.5921787709497207,214490.01197445695,192598.71517038718,4797109.4682178525,200965.13100682478,1,,,,,,,,,,,,,,39180
654,781,17886186.962868117,5.571062740076824,4.256081946222792,302577,909114,2124885.9473618446,2186078.5958363637,58920672,0,2657814.702970547,1589749.7693211564,81,257,164,2,81,0,0,0,84.51387487328643,119.12684704125941,,462458.6739551058,0.5403329065300896,333485.571677031,95007.92282140457,7719693.325931491,211221.00295809467,1,,,,,,,,,,,,,,39240
655,828,16586658.123188406,6.707729468599034,6.741545893719807,957472,3688982,1209091.1833814264,1586738.4562642777,62445311,0,1707622.187968424,1459222.8082615584,86,276,200,11,86,0,2,0,93.2916269949227,129.26209796786472,,,0.5483091787439613,264430.85974279005,43167.050251314926,5326306.446750359,193489.15339961814,1,,,,,,,,,,,,,,39300
656,742,13987455.241239892,5.412398921832884,4.6873315363881405,330023,1285647,911498.616480007,1490461.1227681267,87938545,0,1206002.2852973242,1217031.012169169,69,221,189,1,69,0,10,0,89.08418537291159,127.37293396030067,,,0.5754716981132075,414779.0551886878,356322.4910891738,4746441.779889931,374587.244429634,1,,,,,,,,,,,,,,39360
657,1295,14786366.85173745,4.918146718146718,4.183783783783784,472563,2097245,1502553.7278845129,1620873.779602244,59939030,0,1828257.584292437,1286865.7441526644,108,387,348,14,108,0,24,0,79.93117221379568,115.71401075277939,,,0.5667953667953668,293362.94328290457,158317.13213188804,5969372.779774735,360574.4989533907,1,,,,,,,,,,,,,,39420
658,1291,11489673.948102247,4.9109217660728115,4.152594887683966,532784,1713375,836784.4451000367,1151948.2458459693,62261203,0,1059295.850829553,1049789.6254953719,104,371,352,13,104,0,24,0,81.34510660633772,115.6374097761271,,,0.592563903950426,384690.13015002554,206653.58008214578,3543813.5939539806,427557.2672868139,1,,,,,,,,,,,,,,39480
659,4222,2150940.175746092,1.7534343912837518,1.5343439128375178,305867,928232,268444.0640446779,304746.320198428,59936626,0,266227.08328517014,295698.72178293706,97,355,290,8,97,0,33,0,19.29949668153143,26.60811727588446,,,0.9194694457603032,177939.2972929137,37953.00723502538,883141.1344306376,115912.41263327036,1,,,,,,,,,,,,,,39540
660,1717,17045156.018054746,5.971461852067559,5.877111240535818,714081,5570575,1189904.353638442,1514144.0881005495,62474875,0,1571054.2126152779,1132331.9555524315,147,451,443,23,147,0,24,0,90.6846635390043,122.46176038827875,,,0.6039603960396039,434103.0945133245,67393.96589963823,5364655.580480396,283347.9613186864,1,,,,,,,,,,,,,,39600
661,1095,11361143.771689497,5.448401826484019,5.274885844748859,468028,3375208,912177.796031679,1330257.0060341323,59936831,0,1127198.3282707639,1204184.9496025902,77,286,332,3,77,0,24,0,83.71039227922421,117.28383400182092,,,0.6255707762557078,434998.5408650762,73826.05526279919,4134977.8628122164,294497.5204089986,1,,,,,,,,,,,,,,39660
662,1073,12255756.45386766,5.269338303821063,4.7614165890027955,443474,1976467,901106.6249751212,1192893.4004647362,62017634,0,1287634.3074588978,1041372.8928079116,61,361,272,8,61,0,8,0,89.66584909215601,129.88614583019805,,,0.5573159366262814,318836.5410998559,98523.87665775993,3762817.0380303236,351583.5395361039,1,,,,,,,,,,,,,,39720
663,919,8042330.501632209,3.989118607181719,2.5527747551686617,261313,525034,1616357.0538983531,1132190.2857933035,65500197,0,1653016.946810918,1019135.4705174584,137,382,195,13,137,0,24,0,61.70069923522905,89.57680962358661,,,0.5038084874863983,417997.48826522665,206740.74708649184,3512247.64064318,316875.0284513407,1,,,,,,,,,,,,,,39780
664,1310,12391264.495419847,5.023664122137404,4.413740458015267,521236,2121655,1101657.940902883,1466443.6810514997,62482248,0,1408677.9353747363,1169702.5987601813,127,355,388,4,127,0,24,0,88.95895049037397,125.99982440101412,,,0.5488549618320611,340513.6640342773,21625.05474742203,4477476.919213995,378156.30685003643,1,,,,,,,,,,,,,,39840
665,564,9312021.040780142,4.75,3.4574468085106385,244896,481532,1568416.3971729537,1323428.0458763908,59937211,0,1717215.990240162,1395871.8788364513,48,188,174,4,48,0,0,0,83.81156113624876,133.90919562578637,,,0.4716312056737589,508016.42602077906,94327.64251213367,3848221.391084354,204276.67146655475,0,,,,,,,,,,,,,,39900
666,628,13369286.337579617,6.11624203821656,5.909235668789809,381312,1637500,2070560.0756339172,1270853.7932220718,58633044,0,2413830.2032635165,1001404.9009127509,31,210,225,0,31,0,0,0,102.49307544312899,148.94189129375604,,,0.46178343949044587,308353.43935210496,247094.23933235576,4345329.278739626,461602.2260526312,0,,,,,,,,,,,,,,39960
667,524,8044515.908396946,4.883587786259542,3.116412213740458,224267,395824,1615879.4348655967,1061926.1550353232,59936870,0,1831887.5901241149,1058329.9004449802,62,213,164,5,62,0,0,0,79.31693870038988,124.12200587028187,,132862.1277848028,0.32633587786259544,654231.2098009815,132320.91361413727,3402168.409677886,159352.92183868625,0,,,,,,,,,,,,,,40020
668,577,11288701.719237436,5.369150779896014,3.8076256499133447,274507,460123,2276481.5387599864,1471280.5421609285,58645744,0,2522479.3413232844,1204010.3767143493,57,185,165,0,57,0,24,0,81.6481898354513,125.33108815637435,26560.99551921506,209620.57426176008,0.3535528596187175,660696.6340747795,213522.76071166203,4473516.757437898,501134.0001023116,0,,,,,,,,,,,,,,40080
669,640,15475882.2265625,6.53125,6.084375,337392,1843148,1470552.5406616875,1520419.558979035,65042162,0,1987005.9253538542,1527779.3147380562,31,125,220,0,31,0,0,0,115.1896260225911,171.4529726353953,,99896.53731312089,0.553125,364957.5041369204,401105.7615155815,5651414.250299404,277820.0569704367,0,,,,,,,,,,,,,,40140
670,1084,15172930.729704797,5.737084870848708,5.266605166051661,509939,2260040,816361.610836635,1277638.6358391966,59626950,0,1205943.6028800248,970055.979416898,43,208,355,4,43,0,0,0,104.1921075376071,149.7611110949159,,,0.5894833948339483,235361.31701288707,191235.77208630726,4331717.380365165,243356.61786213078,0,,,,,,,,,,,,,,40200
671,880,13115748.393181818,6.1886363636363635,6.5125,393387,4223895,1774358.4546124237,1109295.3828319225,59936488,0,2073598.8375999895,968877.070576931,30,224,287,4,30,0,0,0,99.74798581874205,151.9478760834867,,,0.4943181818181818,213473.1981193435,197466.78188822174,4597166.430173002,169452.6718904778,0,,,,,,,,,,,,,,40260
672,742,6997002.845013477,5.632075471698113,5.513477088948787,312696,2722279,748264.3464355523,951581.4038637074,59665742,0,834639.2127877265,520346.9335984656,51,295,182,6,51,0,0,0,89.8679415977403,137.0864922652655,,,0.45417789757412397,350941.3845875922,82174.3791084698,2802334.125691941,104474.112898949,0,,,,,,,,,,,,,,40320
673,666,6354517.75075075,4.771771771771772,3.5705705705705704,302954,663345,874794.152512434,723475.7255921565,59943599,0,1061182.407044014,814608.833710468,76,291,180,8,76,0,0,0,93.4565288896422,142.1111303025494,,,0.3918918918918919,118845.15912276407,109420.96867372151,2313206.5656355903,149566.5520555907,0,,,,,,,,,,,,,,40380
674,786,15744561.058524173,5.731552162849873,4.7226463104325695,317056,1442606,1855960.909328787,1502966.535145499,59905788,0,2228552.1392579987,1014632.8360492949,34,152,249,0,34,0,0,0,99.95077352829618,146.8775040296533,,,0.5089058524173028,612785.5405705182,110209.9651993147,6013985.706228677,1162148.98306064,0,,,,,,,,,,,,,,40440
675,951,14154868.427970557,5.398527865404837,4.839116719242902,455532,1649569,938758.427332156,1375963.0866758388,59936663,0,1273818.0260389168,1072516.5442100628,44,185,289,6,44,0,0,0,105.34993374209832,150.47682865254112,,,0.5920084121976866,175767.27485905364,144937.3208060664,4835412.790460981,151593.21353271708,0,,,,,,,,,,,,,,40500
676,498,8750124.289156627,6.5120481927710845,4.71285140562249,260248,651211,1211405.3102923483,732741.7652735395,59700000,0,1325380.2443193148,628744.5434575106,7,129,181,0,7,0,0,0,101.01655381814638,156.80529575563415,17419.94381364676,36309.28562219431,0.4799196787148594,772378.0947577461,439587.29805755895,2905516.3061792627,58244.872024918135,0,,,,,,,,,,,,,,40560
677,833,10966873.924369749,4.427370948379352,3.6638655462184873,352280,1017166,1541371.9468569278,1121997.7751577916,59936637,0,1792611.9867887907,946113.9269385452,60,254,184,2,60,0,0,0,85.76500643362904,118.13952245081656,,,0.5558223289315727,272539.9551675063,22719.545961276166,4437714.847194587,192474.27534648974,0,,,,,,,,,,,,,,40620
678,926,11238885.980561554,5.773218142548596,6.206263498920086,381478,4169254,736472.674330277,809350.2959630055,59642658,0,989009.8731321556,602170.6715079758,30,178,246,6,30,0,0,0,105.32285662351296,127.70065211244146,,,0.6447084233261339,367072.73157252866,140658.03053932925,2678581.108067058,154338.56291918753,0,,,,,,,,,,,,,,40680
679,700,15461285.551428571,5.637142857142857,4.784285714285715,303041,1171732,1567291.8535354512,1599429.166907179,59937681,0,1964481.117229542,1211310.5948668076,33,156,215,2,33,0,0,0,95.79450985584599,140.8809913150477,,,0.5357142857142857,282778.16314373416,298280.7695900388,6044749.612350822,102579.29140639846,0,,,,,,,,,,,,,,40740
680,516,7889530.757751938,5.042635658914729,3.691860465116279,250936,513378,1541938.1084465778,648511.1179532288,56400000,0,1651799.8735376562,520046.0078792755,30,225,145,4,30,0,0,0,91.01778018412985,142.19916243351685,,,0.42054263565891475,437395.61353065714,139279.32018891798,2891492.853506871,262103.49325922906,0,,,,,,,,,,,,,,40800
681,731,9443756.339261286,4.928864569083447,3.9439124487004102,297685,1007993,910229.8174963531,1027842.7058546465,59936637,0,1165488.6927985009,986110.7514819325,37,184,196,3,37,0,0,0,95.98833999609822,127.76511070012667,,373976.17284654576,0.5266757865937073,280631.00564970047,275489.3669328818,3396333.397633178,182566.21769309122,0,,,,,,,,,,,,,,40860
682,591,10140705.639593909,4.95093062605753,3.742808798646362,247193,568455,1393342.2201686816,1015041.1868561781,59022381,0,1607147.6656822357,643084.2051861786,49,179,151,6,49,0,0,0,90.6862379274577,128.59947219110947,,,0.45516074450084604,312684.990032836,265332.82202274847,4042136.9369891807,429837.99785999703,0,,,,,,,,,,,,,,40920
683,474,9861361.64978903,5.139240506329114,3.940928270042194,248350,533174,1768420.648096756,1198532.6860517003,59936919,0,2020827.1285657925,1169669.5142217884,13,140,155,0,13,0,0,0,103.67074716622953,161.67266203350738,9103.358597598668,36122.31910323384,0.45358649789029537,393470.32113544305,161867.9299225854,4313853.537364531,168920.4219596765,0,,,,,,,,,,,,,,40980
684,595,9347069.833613446,5.0890756302521005,4.132773109243698,294949,726298,1124444.2100649388,1168405.065718201,58836462,0,1361072.6022884895,798252.3320549494,52,185,189,1,52,0,0,0,102.82127944121294,158.17221628813917,,,0.45714285714285713,418751.4908508114,9418.04044465703,3488103.1015006877,136049.0765112234,0,,,,,,,,,,,,,,41040
685,469,10918785.424307037,5.771855010660981,4.031982942430703,251022,477508,2255486.5711278482,1120653.4060454566,59936802,0,2505618.151098413,1237970.3060530196,23,140,144,0,23,0,0,0,98.21950588841706,158.406177889523,,412783.81661166466,0.3283582089552239,790823.0479679873,91544.75298810442,4518316.984134522,188045.7258290107,0,,,,,,,,,,,,,,41100
686,507,8368711.177514793,6.420118343195266,4.804733727810651,289501,533267,1407027.6138461,1018871.3011869635,59801282,0,1574349.5252882438,528445.4863118753,23,121,181,0,23,0,0,0,102.57948581387514,162.26615817890277,,,0.3747534516765286,544351.1552848746,170767.66586688714,3304197.53342811,262416.2021584589,0,,,,,,,,,,,,,,41160
687,2003,15101790.382925611,5.0519221168247626,4.7608587119321015,745175,3694191,626699.8837840513,1360419.6946135992,59937002,0,1111153.979744247,1119867.1413117098,91,270,586,12,91,0,0,0,102.17657226923065,142.14961817325596,,,0.6964553170244633,161813.85350296996,160972.87055207408,4745072.808445665,120674.63626568581,0,,,,,,,,,,,,,,41220
688,2107,10717929.38538206,4.43094447081158,3.953488372093023,686637,2940125,957540.9783005725,955470.8622588706,78600000,0,1202428.4131409568,647914.7970115695,78,397,582,16,78,0,0,0,101.55958212938828,138.45422126129057,,,0.6487897484575226,198271.52543261249,59183.125771316954,3553515.992765564,88695.26692336009,0,,,,,,,,,,,,,,41280
689,746,9587749.33780161,4.550938337801608,3.388739946380697,302326,675502,1134340.4136501523,1182706.527512919,59936727,0,1499394.3496360686,1074777.7279818635,36,308,190,6,36,0,0,0,86.36806397313606,122.70034722054277,,,0.5093833780160858,280435.3068709481,308407.23758655,3438038.9669320416,272079.9123139103,0,,,,,,,,,,,,,,41340
690,754,5327387.24005305,4.343501326259947,2.7294429708222814,250163,470930,675594.0683102101,578592.8466144245,58823889,0,798012.3818727812,381811.2307645785,123,398,159,16,123,0,0,0,65.6162904121191,100.08787778683872,,,0.35809018567639256,313651.89992723934,89554.35510772222,1805059.3071693939,64366.94554779234,0,,,,,,,,,,,,,,41400
691,942,11507090.170912951,4.74203821656051,3.680467091295117,400773,943390,1464451.984519208,1068341.1476092811,59936771,0,1776201.4973860858,939465.6851290016,80,270,242,2,80,0,0,0,84.88477550128323,123.94021332070913,,,0.5371549893842887,341495.8945165962,126065.81232559579,4081283.7306383257,110541.16272172282,0,,,,,,,,,,,,,,41460
692,528,7387409.503787879,5.083333333333333,4.107954545454546,281745,541154,898845.7326528943,851769.958770943,58841890,0,1011933.4946918569,653078.8134699557,17,156,171,0,17,0,0,0,98.848600050093,151.48349093025305,,,0.4772727272727273,374015.75233260717,6712.241045400149,2670688.060677899,202099.93720542206,0,,,,,,,,,,,,,,41520
